SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
313836,Cash loans,F,N,Y,0,180000.0,536917.5,25960.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020713,-21142,365243,-2187.0,-3799,,1,0,0,1,0,0,,1.0,3,3,MONDAY,10,0,0,0,0,0,0,XNA,0.2890992839279809,0.7588996070465267,0.3556387169923543,0.0619,0.0537,0.9846,0.7892,0.0079,0.0,0.1379,0.1667,0.2083,0.0695,0.0504,0.0538,0.0,0.0,0.063,0.0557,0.9846,0.7975,0.008,0.0,0.1379,0.1667,0.2083,0.0711,0.0551,0.0561,0.0,0.0,0.0625,0.0537,0.9846,0.792,0.008,0.0,0.1379,0.1667,0.2083,0.0708,0.0513,0.0548,0.0,0.0,reg oper spec account,block of flats,0.0423,Panel,No,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
167700,Revolving loans,F,N,Y,0,193500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-17339,-3885,-3751.0,-897,,1,1,0,1,0,0,Laborers,2.0,1,1,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.7191983250022063,0.15663982703141147,0.0402,0.0718,0.9791,0.7144,0.0141,0.08,0.069,0.3333,0.3333,0.0495,0.0269,0.111,0.027000000000000003,0.0257,0.040999999999999995,0.0745,0.9791,0.7256,0.0142,0.0806,0.069,0.3333,0.3333,0.0506,0.0294,0.1156,0.0272,0.0272,0.0406,0.0718,0.9791,0.7182,0.0141,0.08,0.069,0.3333,0.3333,0.0504,0.0274,0.113,0.0272,0.0262,reg oper account,block of flats,0.1005,"Stone, brick",No,4.0,0.0,4.0,0.0,-1322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,0.0
127539,Cash loans,F,N,N,0,45000.0,225000.0,8469.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-23951,365243,-6485.0,-4082,,1,0,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.4403482956216941,0.6380435278721609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2382.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
434305,Revolving loans,F,Y,Y,1,58500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-16733,-1822,-1437.0,-288,18.0,1,1,0,1,0,0,Cleaning staff,3.0,3,3,THURSDAY,8,0,0,0,1,1,0,School,,0.2318843021909912,0.35895122857839673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
326104,Revolving loans,F,N,Y,2,157500.0,247500.0,12375.0,247500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-14141,-1900,-5552.0,-4141,,1,1,0,1,0,0,Cooking staff,4.0,2,2,SATURDAY,12,0,0,0,0,0,0,Restaurant,,0.5823685437880264,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
117453,Cash loans,M,Y,Y,0,427500.0,2013840.0,55507.5,1800000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-20081,365243,-12165.0,-3588,7.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.6987797703519731,0.39449540531239935,0.0082,0.0,0.9598,0.4492,0.0,0.0,0.069,0.0417,0.0417,0.0047,0.0067,0.0088,0.0,0.0,0.0084,0.0,0.9598,0.4708,0.0,0.0,0.069,0.0417,0.0417,0.0048,0.0073,0.0092,0.0,0.0,0.0083,0.0,0.9598,0.4566,0.0,0.0,0.069,0.0417,0.0417,0.0048,0.0068,0.0089,0.0,0.0,reg oper spec account,block of flats,0.0075,Wooden,No,0.0,0.0,0.0,0.0,-2835.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
429505,Cash loans,M,Y,N,0,121500.0,213948.0,13086.0,189000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792000000000004,-10811,-1148,-5030.0,-3459,14.0,1,1,0,1,0,0,Core staff,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,Bank,,0.7295189850737437,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-1925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
444923,Revolving loans,F,N,Y,0,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.014464,-7806,-724,-5421.0,-472,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,THURSDAY,4,0,0,0,0,0,0,Business Entity Type 3,0.4969952118387213,0.5972179265554542,,0.0804,0.0981,0.9786,,,0.0,0.1379,0.1667,,0.0672,,0.0738,,0.0121,0.0819,0.1018,0.9786,,,0.0,0.1379,0.1667,,0.0687,,0.0769,,0.0128,0.0812,0.0981,0.9786,,,0.0,0.1379,0.1667,,0.0684,,0.0751,,0.0123,,block of flats,0.0607,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
412067,Cash loans,F,N,N,0,112500.0,967500.0,30510.0,967500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-21362,365243,-3006.0,-4739,,1,0,0,1,0,0,,1.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.7330982617123459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2424.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
415575,Cash loans,M,Y,Y,1,112500.0,590337.0,28530.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-16809,-1403,-7913.0,-338,14.0,1,1,0,1,0,0,Laborers,3.0,3,3,SATURDAY,6,0,0,0,0,0,0,Government,0.6893587431376732,0.1942664499695638,0.7570690154522959,0.0825,,0.9886,,,0.0,0.1379,0.1667,,,,0.0848,,0.0,0.084,,0.9886,,,0.0,0.1379,0.1667,,,,0.0883,,0.0,0.0833,,0.9886,,,0.0,0.1379,0.1667,,,,0.0863,,0.0,,block of flats,0.0667,"Stone, brick",No,0.0,0.0,0.0,0.0,-817.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0
394793,Cash loans,F,N,N,0,90000.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-21638,365243,-7163.0,-4822,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.8121818188196543,0.669042896492786,0.15759499866631024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239723,Cash loans,F,N,N,0,191250.0,562491.0,24907.5,454500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003069,-20025,365243,-924.0,-3000,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.48294631992215,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
436974,Cash loans,F,Y,Y,0,225000.0,755190.0,36459.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.025164,-20406,-481,-878.0,-3733,1.0,1,1,0,1,0,0,Sales staff,1.0,2,2,FRIDAY,8,0,0,0,0,0,0,Other,,0.5126222631040441,0.5136937663039473,0.0526,0.0873,0.9687,0.5716,0.0122,0.0,0.2069,0.0833,0.125,0.0759,0.0429,0.0622,0.0,0.0,0.0536,0.0906,0.9687,0.5884,0.0123,0.0,0.2069,0.0833,0.125,0.0776,0.0468,0.0648,0.0,0.0,0.0531,0.0873,0.9687,0.5773,0.0122,0.0,0.2069,0.0833,0.125,0.0772,0.0436,0.0633,0.0,0.0,reg oper account,block of flats,0.0557,"Stone, brick",No,1.0,0.0,1.0,0.0,-1280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
449553,Cash loans,M,N,Y,1,225000.0,278613.0,30136.5,252000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-11478,-3125,-3830.0,-3830,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.1694322492281993,0.4014074137749511,0.1113,0.0976,0.9881,0.8368,0.0252,0.12,0.1034,0.3333,0.375,0.0804,0.0908,0.1165,0.0,0.0,0.1134,0.1013,0.9881,0.8432,0.0255,0.1208,0.1034,0.3333,0.375,0.0823,0.0992,0.1214,0.0,0.0,0.1124,0.0976,0.9881,0.8390000000000001,0.0254,0.12,0.1034,0.3333,0.375,0.0818,0.0923,0.1186,0.0,0.0,reg oper account,block of flats,0.1054,"Stone, brick",No,0.0,0.0,0.0,0.0,-146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
445109,Cash loans,F,N,Y,0,68850.0,810000.0,23341.5,810000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-21253,-2291,-6843.0,-4240,,1,1,0,1,0,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Housing,,0.7215241684707862,0.5064842396679806,0.0557,,0.9801,,,0.0,0.0345,0.3333,,,,0.0266,,0.1435,0.0567,,0.9801,,,0.0,0.0345,0.3333,,,,0.0277,,0.1519,0.0562,,0.9801,,,0.0,0.0345,0.3333,,,,0.0271,,0.1465,,block of flats,0.0521,"Stone, brick",No,6.0,0.0,6.0,0.0,-1376.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
176489,Cash loans,M,N,N,0,180000.0,270000.0,29209.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-15176,-6190,-8647.0,-4084,,1,1,0,1,0,0,Managers,2.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.19968700994192207,0.7614947362625737,0.6626377922738201,0.2165,0.6734,0.9846,0.7892,0.0884,0.32,0.2759,0.3333,0.375,0.0,0.1765,0.3148,0.0,0.0,0.2206,0.6988,0.9846,0.7975,0.0892,0.3222,0.2759,0.3333,0.375,0.0,0.1928,0.3279,0.0,0.0,0.2186,0.6734,0.9846,0.792,0.08900000000000001,0.32,0.2759,0.3333,0.375,0.0,0.1796,0.3204,0.0,0.0,reg oper account,block of flats,0.2959,Panel,No,0.0,0.0,0.0,0.0,-1626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
164399,Cash loans,F,N,N,0,81000.0,219042.0,21469.5,193500.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-22292,365243,-10654.0,-3886,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,6,0,0,0,0,0,0,XNA,0.7022335517751078,0.6940966706045155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1220.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
295115,Cash loans,F,N,Y,0,135000.0,598486.5,19777.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.010147,-20473,-1195,-6926.0,-3992,,1,1,0,1,0,0,Core staff,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,Kindergarten,,0.7088758643589249,0.6347055309763198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
363911,Cash loans,F,Y,N,0,155250.0,1762110.0,46611.0,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.018801,-16315,-461,-1264.0,-1373,16.0,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,9,0,0,0,1,0,1,Business Entity Type 3,,0.5623104979971824,0.24318648044201235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
191369,Cash loans,M,N,N,0,135000.0,450000.0,21888.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-16212,-719,-3672.0,-3665,,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Transport: type 4,,0.7000578096178721,0.8128226070575616,0.2113,0.0764,0.9801,,,0.08,0.0345,0.3333,,0.1102,,0.0714,,0.0,0.2153,0.0793,0.9801,,,0.0806,0.0345,0.3333,,0.1127,,0.0744,,0.0,0.2134,0.0764,0.9801,,,0.08,0.0345,0.3333,,0.1121,,0.0727,,0.0,,specific housing,0.1006,"Stone, brick",No,0.0,0.0,0.0,0.0,-1766.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
198090,Cash loans,M,N,Y,0,112500.0,148365.0,12024.0,135000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-9984,-1825,-3865.0,-2461,,1,1,0,1,0,0,Security staff,2.0,2,2,FRIDAY,16,0,1,1,0,1,1,Security,,0.17672044157697053,0.2418614865234661,0.1227,0.1256,0.9811,0.7416,0.0181,0.0,0.2759,0.1667,0.2083,0.0798,0.1,0.1063,0.0,0.0,0.125,0.1303,0.9811,0.7517,0.0182,0.0,0.2759,0.1667,0.2083,0.0816,0.1093,0.1108,0.0,0.0,0.1239,0.1256,0.9811,0.7451,0.0182,0.0,0.2759,0.1667,0.2083,0.0812,0.1018,0.1082,0.0,0.0,,block of flats,0.0935,Panel,No,0.0,0.0,0.0,0.0,-1350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360470,Cash loans,M,N,Y,0,225000.0,497520.0,52920.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009334,-12129,-254,-578.0,-4432,,1,1,0,1,0,0,Medicine staff,2.0,2,2,TUESDAY,16,0,0,0,1,1,0,Military,,,0.4014074137749511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
367627,Revolving loans,F,Y,N,0,180000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.005313,-9906,-1480,-1337.0,-2009,8.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 1,0.39651508577896855,0.6363597439378063,0.6313545365850379,0.1959,0.0909,0.9975,0.966,0.008,0.16,0.1379,0.375,0.0417,0.0348,0.1589,0.162,0.0077,0.0777,0.1996,0.0943,0.9975,0.9673,0.008,0.1611,0.1379,0.375,0.0417,0.0356,0.1736,0.1688,0.0078,0.0823,0.1978,0.0909,0.9975,0.9665,0.008,0.16,0.1379,0.375,0.0417,0.0354,0.1616,0.1649,0.0078,0.0794,reg oper spec account,block of flats,0.1443,"Stone, brick",No,7.0,0.0,7.0,0.0,-1657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0
404088,Cash loans,F,Y,N,0,292500.0,640080.0,29839.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15805,-2502,-562.0,-4815,22.0,1,1,1,1,1,0,Private service staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,0.7008509886793156,0.7054115234394313,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-3070.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
313096,Cash loans,F,N,Y,1,135000.0,755190.0,36459.0,675000.0,Family,Pensioner,Incomplete higher,Married,House / apartment,0.01885,-15151,365243,-1088.0,-2989,,1,0,0,1,0,0,,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.7619093480727399,0.6921477732841914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
215307,Cash loans,F,Y,Y,0,202500.0,1006920.0,51543.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.007305,-11538,-77,-2663.0,-3978,11.0,1,1,1,1,0,0,Accountants,2.0,3,3,MONDAY,12,0,0,0,0,0,0,Construction,0.526509731404204,0.4259973990806353,0.34741822720026416,0.0722,0.0714,0.9791,0.7144,0.008,0.0,0.1379,0.1667,0.2083,0.0485,0.0588,0.0621,0.0,0.0,0.063,0.0652,0.9762,0.6864,0.0081,0.0,0.1379,0.1667,0.2083,0.027999999999999997,0.0551,0.0561,0.0,0.0,0.0729,0.0714,0.9791,0.7182,0.008,0.0,0.1379,0.1667,0.2083,0.0494,0.0599,0.0632,0.0,0.0,reg oper account,block of flats,0.0424,Panel,No,0.0,0.0,0.0,0.0,-284.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
127134,Cash loans,F,N,Y,0,140400.0,454500.0,19386.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0228,-20096,-133,-5047.0,-2839,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,,0.45433331901621604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
394682,Cash loans,F,N,N,0,135000.0,450000.0,22018.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-18127,-746,-10375.0,-1682,,1,1,1,1,1,0,Sales staff,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,,0.3852237830220857,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,-1071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
240095,Revolving loans,F,Y,N,2,157500.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.04622,-13132,-3831,-1780.0,-3012,9.0,1,1,0,1,0,0,Core staff,4.0,1,1,SATURDAY,13,0,0,0,0,1,1,Self-employed,0.4969267081547358,0.6862411872183428,0.622922000268356,0.0412,,0.9921,,,0.0,0.069,0.1667,,0.0,,0.0276,,0.0,0.042,,0.9921,,,0.0,0.069,0.1667,,0.0,,0.0287,,0.0,0.0416,,0.9921,,,0.0,0.069,0.1667,,0.0,,0.0281,,0.0,,block of flats,0.0313,Panel,No,16.0,0.0,16.0,0.0,-2562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295099,Cash loans,M,N,Y,0,90000.0,391500.0,14886.0,391500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-21851,365243,-4928.0,-4882,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,1,0,0,XNA,,0.6879853592297868,0.8193176922872417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-925.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
168649,Cash loans,F,N,Y,2,180000.0,889515.0,26136.0,742500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11601,-4745,-5679.0,-2857,,1,1,0,1,1,0,,4.0,3,3,FRIDAY,6,0,0,0,0,1,1,Self-employed,0.2369676940096535,0.05158867524896103,,0.0165,,0.9831,,,0.0,0.069,0.0417,,,,0.0151,,0.0,0.0168,,0.9831,,,0.0,0.069,0.0417,,,,0.0157,,0.0,0.0167,,0.9831,,,0.0,0.069,0.0417,,,,0.0154,,0.0,,,0.0119,,No,0.0,0.0,0.0,0.0,-517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
436418,Cash loans,M,Y,Y,2,189000.0,729000.0,35068.5,729000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13839,-1361,-7907.0,-4190,19.0,1,1,0,1,0,0,Drivers,4.0,2,2,MONDAY,17,0,1,1,0,1,1,Business Entity Type 3,,0.6524625642760948,,0.1546,0.1255,0.9886,0.8436,0.0378,0.16,0.1379,0.375,0.4167,0.0278,0.1261,0.1874,0.0,0.0,0.1576,0.1303,0.9886,0.8497,0.0381,0.1611,0.1379,0.375,0.4167,0.0285,0.1377,0.1953,0.0,0.0,0.1561,0.1255,0.9886,0.8457,0.038,0.16,0.1379,0.375,0.4167,0.0283,0.1283,0.1908,0.0,0.0,reg oper account,block of flats,0.1474,Panel,No,2.0,1.0,2.0,1.0,-962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
